num	level	id	Art	IW	EOL%	EOL	OL	
الهيئة_العامة_للشؤون_الإسلامية_والأوقاف_(الإمارات)	287433	0
الهملة	2368052	0
معرض_مسقط_الدولي_للكتاب	1591289	0
الهدامة_(مسلسل)	676638	0
نادي_بارادو	312134	0
المجلس_العلمي_للإفتاء_(الجزائر)	2158780	0
الشركة_التونسية_للبنك	363490	0
يا_حبيبتي_يا_مصر	2400346	0
مديرية_بعدان	1029767	0
هارون_أمين_أحمد	1789030	0
الحزم_(حريب_القرامش)	2262014	0
محميات_طبيعية_في_مصر	45655	0
الحصن_(يهر)	2267010	0
بيت_مرح_(أرحب)	2192683	0
سند_شراحيلي	741575	0
فريق_الاسلة	480806	0
حارة_مستشفى_السبعين_(صنعاء)	2217866	0
الرجم	820866	0
أرز_أطلسي	1063455	0
الجدار_الجنوبي_(القدس)	1788366	0
فؤاد_القصاص	1003800	0
فضل_شرورو	856486	0
ثورة_ظفار	627369	0
كلية_الزراعة_(جامعة_الإسكندرية)	226344	0
الحميدية_(فلسطين)	499408	0
يوسف_العربي	922117	0
خالد_غرابة	1502825	0
مسيحيون_عرب	190343	0
محمود_البدوي	84465	0
وطفا_بنت_محمد_الطلال_الرشيد	534908	0
فاخر_فاخر	359003	0
الحملة_الصليبية_الثانية_على_فنلندا	851545	0
جواز_سفر_جيبوتي	730943	0
جمعية_العربية_الفتاة	219151	0
شريكتي_موشكيلتي_(مسلسل)	825662	0
دار_الحربي_(الحديدة)	1481237	0
أهلا_يا_كابتن	2415334	0
محمد_الغليميش	741593	0
القوات_الإفريقية_لتحرير_موريتانيا	434996	0
العوجمة_(العدين)	2228484	0
كوم_الفرج	1424995	0
مطار_الباحة_المحلي	172835	0
وادي_مشمخ_(بدبدة)	2262144	0
الأحساء_(محافظة)	6173	0
باسم_كامل	478212	0
سطان_(الحيمة_الخارجية)	2194194	0
أحمد_رشوان	518354	0
قاره_ال_بحيث_(يبعث)	2209230	0
وزارة_الكهرباء_والطاقة_(اليمن)	2338606	0
زوزو_محمد	2105056	0
روح_روحي_(ألبوم)	630726	0
فطر_بن_خليفة	2480991	0
ما_جديد_(العدين)	2222240	0
عزلة_شعيان_(البيضاء)	1638334	0
عبد_الله_الأحمر	140809	0
صنهاجة_السراير	837372	0
عكدة_حمدة_(مذيخرة)	2226331	0
أحمد_الشناوي	1097341	0
حنمة_(العدين)	2226852	0
وادي_صرادح_(رصد)	2204314	0
محمد_مصطفى_بازامة	326017	0
مدينة_الملك_سلمان_بن_عبد_العزيز_الرياضية	1261031	0
يوسف_كوة_مكي	2010629	0
يحمر_الشقيف	917309	0
طالبية_بالهواري	774268	0
الطاهر_الخلج	1150330	0
قائمة_الأفلام_المصرية_سنة_2010	1221397	0
قائمة_الأفلام_المصرية_سنة_2011	1572873	0
قائمة_الأفلام_المصرية_سنة_2012	1573595	0
على_جثتي_(فيلم)	1580336	0
قائمة_الأفلام_المصرية_سنة_2014	2752551	0
حثرة_رصاصية	1280869	0
عمر_بن_رسول	1703785	0
حسين_هاشم	322038	0
المقروضة_(العدين)	2228842	0
مديرية_المخاء	1029121	0
هاشم_غرايبة	448967	0
هدار_غولدن	2201776	0
سعير	269576	0
البحث_عن_شحتة_(مسلسل)	775522	0
شارع_باب_منارة	932689	0
عبد_الرسول_البيابي	1310299	0
سواق_المعازيب_(مسلسل)	2127158	0
عزلة_المرانة_(الجوف)	1639495	0
تفريت_ناث_اومالك	900939	0
الحبلة_(عسير)	1503689	0
قناة_القرآن_الكريم_5	817980	0
كيركالي	170566	0
المغربية_(قناة)	399397	0
القيمة_(حجة)	1482253	0
شراءالقرية_(حزم_العدين)	2233142	0
الداقمة	340066	0
مقبرة_25	985502	0
صالح_الرقب	629005	0
ناحية_واسط	1419632	0
مجنون_أميرة_(فيلم)	1637228	0
سليمان_بن_صالح_العليان	195633	0
الشجب_(ماوية)	2012075	0
الخميس_(بني_سعد)	2212080	0
برميل_متفجر	1927274	0
حمد_خليفة_الحميدة	484026	0
ثعلبة_بن_الجذع_الأنصاري	225316	0
الدوري_الإماراتي_الدرجة_الأولى_2006-2007	725412	0
عين_السبيت	2118979	0
جباب	611713	0
الخروجة_(حفاش)	2212244	0
حارة_الهاديه_(صنعاء)	2217466	0
قصر_أجود_بن_زامل	2502113	0
ساحة_الصفاة_(الرياض)	1096547	0
عبد_العزيز_بن_باز	4369	0
العبر_(ملحان)	2211949	0
الجلب_(الحيمة_الداخلية)	2193885	0
غبش_(الحيمة_الداخلية)	2194015	0
الروضة_(بانياس)	1086723	0
دوز	285124	0
أمناء_اللجنة_الشعبية_العامة	123373	0
الميدان_(المشنة)	2220565	0
هبة_رؤوف_عزت	743560	0
كعب_غزال_(حلوى)	285309	0
عبد_الفتاح_محمود_إدريس	296462	0
الطيبة_(سوريا)	118615	0
بلوطة_إبراهيم	1735870	0
طارق_الغزاوى	1312799	0
تجمع_عضبات_(غيل_بن_يمين)	2207523	0
محمد_بن_القاسم_الثقفي	338423	0
مؤسسة_القذافي_العالمية_للجمعيات_الخيرية_والتنمية	539777	0
خربة_تقوع	296671	0
الحزب_الوطني_المصري	1046103	0
رمل_السوق	1321484	0
كاتدرائية_سيدة_الانتقال	1674427	0
مجموعة_أستراليا_ونيوزيلندا_المصرفية_المحدودة	2476297	0
الريس	1740408	0
مقفول	350201	0
حصار_القدس_(597_قبل_الميلاد)	451498	0
عبد_الواحد_العبد_الجبار	351323	0
اسم_ثيوفوري	391943	0
برازيليون_سوريون	2330403	0
محمد_سلمان_(فنان)	130014	0
أوتل	1225609	0
حنصاوي_سفيان	1195632	0
الراهب_(قرية)	1085653	0
رأس_عصفور	2142803	0
أرخبيل_جالطة	338612	0
مجمع_فيلاجيو	1409596	0
محمد_أحمد_العلي	78961	0
المجاهيم_(فرع_العدين)	2232367	0
جمعان_الرويعي	531911	0
عبد_الله_النيباري	472268	0
يوسف_مايمان	1087691	0
العائلة_المقدسة	457994	0
نصوح_بابيل	1005057	0
الحزب_الشيوعي_السوري	110660	0
تلفزيون_سلطنة_عمان	1001721	0
زهرة_(فيلم)	1704437	0
اتحاد_لبنان_لكرة_القدم	186809	0
حارة_الجول_(المحفد)	2216060	0
أحداث_2012_في_مصر	1803280	0
يوم_آخر_(فيلم)	168669	0
عبد_الله_بن_حميد	1051439	0
أجمل_إحساس_(أغنية)	2489255	0
هشام_الشهابي	2358774	0
أسامة_مصباح_سعود_الحمادي	238911	0
مسرح_غرومان_المصري	453138	0
القزعان_(همدان)	2191353	0
نفط_السودان	1160211	0
عبد_الله_عبد_الرحمن_الجفري	240211	0
حقل_عكاس	419168	0
منصف_(تونس_2050)	944371	0
الخريطيات	388274	0
حبشيت	241235	0
هنريتا_زولد	2706546	0
الجوابر_ماسة	1094811	0
كفر_الحدادين	619204	0
ليال_(شعر)	2749478	0
وزارة_المالية_(الإمارات)	181578	0
معركة_فيليب_فيل	1821413	0
المناقل_(مدينة)	329876	0
بولاق_الدكرور	979166	0
برحال	1296218	0
محمد_أمين_الترمذي	941235	0
اسفل_الضاجعة_(رصد)	2203552	0
منطقة_السقيلبية	461185	0
سينما_خليجية	239112	0
مراد_بركات	340393	0
بلدة_حفار	2642123	0
إسماعيل_بن_أحمد_الكبسي	756866	0
عجاز_(أرحب)	2192570	0
عندما_تغني_الزهور_(مسلسل)	994831	0
المتحف_الوطني_بباردو	110740	0
الحسوسة_(دوعن)	2208269	0
جماعة_ميضار	299264	0
الليث_المفتي	469921	0
عين_(صيدا)	533516	0
الغرزة_(همدان)	2191341	0
الحجلين_(الضليعة)	2208733	0
وليد_بن_عرفة	494478	0
الزوامل_(بلبيس)	1435613	0
عش_الدبور	942556	0
حيدر_الشيباني	1981911	0
حيدالحصان_(الطفة)	2259922	0
بوهديمة	460517	0
عايدة_(فيلم)	1769730	0
بيت_العدين_(مذيخرة)	2233860	0
جامعة_جرش	54659	0
نهج_شارل_ديغول	537517	0
أبو_أنس_الشنقيطي	829077	0
مجلس_نقد_قطر_ودبي	189965	0
مطار_أبها_الإقليمي	610942	0
مطار_أويل	896223	0
عبد_الله_محمد_عبد_العزيز_آل_خليفة	722050	0
نصوص_جنائزية_مصرية_قديمة	974054	0
يسري_الجمل	36605	0
خدمات_البترول_البحرية	1525454	0
سمير_حسني	1502396	0
ديرب_السوق	1435683	0
عبيد_الشمري	100396	0
على_عصافير_(يهر)	2267938	0
عبد_اللطيف_عربيات	91797	0
الحبيب_الشطي	128509	0
أحمد_بن_يحيى	483220	0
عملية_عاصفة_الحزم	2544084	0
ابن_بشكوال	234024	0
الخربة_(البيضاء)	2260148	0
مدينة_حبابة	1121212	0
قصر_تحوف	1492462	0
الباطنة_(وادي_العين)	2209091	0
لطيف	739087	0
في_بلاد_الطررني_(فيلم)	148613	0
عزان_(حجة)	1482167	0
عبد_اللطيف_الزين	1547993	0
ذراع_النوبة_(يهر)	2267240	0
الجامع_الكبير_في_المهدية	2301141	0
جماعة_تفرسيت	311434	0
مشرعة_(العدين)	2229528	0
البلشتي_(مسلسل)	1353954	0
الملعب_البلدي_بالڨصرين	2092591	0
دوري_الدرجة_الأولى_الليبي_لكرة_القدم	850206	0
الباندية_(فيلم)	561230	0
العبدلاويون	105993	0
محمد_صبحي_أبو_غنيمة	105232	0
حمادة_طلبة	2440495	0
كلية_التصاميم_والفنون_بجامعة_الملك_عبد_العزيز	1703065	0
عبد_الله_بن_محمد_العربي_بن_أحمد_بن_عبد_الله_معن_الأندلسي	119559	0
بياطس	1228031	0
الحوش_(ولاية_بسكرة)	757827	0
علاء_الدين_أبو_القاسم	1409947	0
أوراد_جابر_الأحمد_الصباح	87168	0
عبد_الله_عصبة	1606272	0
الأخشبان	1341460	0
العامرية_(الإسكندرية)	193108	0
فوزي_محسون	621886	0
البندري_بنت_عبد_العزيز_آل_سعود	2350737	0
أحلام_شقية	416715	0
كمال_قبيسي	879976	0
اقتحام_السفارة_الإسرائيلية_في_القاهرة_2011	1125444	0
الكولة_(ذمار)	1481994	0
عبد_القادر_ود_حبوبة	1283492	0
رولا_سفر	2330280	0
حوافلة_(ماوية)	2013217	0
إحنا_شباب_الديسكو_(مسرحية)	1459100	0
العكد_(حزم_العدين)	2231421	0
الاجدال_(مذيخرة)	2230513	0
حارات_(مذيخرة)	2232644	0
إمارة_الكويت	1673949	0
أشرف_سيف	1521808	0
مهيار_خضور	918348	0
موال_الليبي	580942	0
إسماعيل_عبد_الحافظ	867636	0
شوفلي_حل_(سلسلة)	242635	0
العساقي_(حزم_العدين)	2231027	0
إذاعة_البرنامج_الأوروبي	2717135	0
نابيه	537057	0
انتفاضة_6_شباط_1984	544141	0
الجزائر_تاريخ_وحضارة_(رسوم_متحركة)	2648006	0
ذي_حيوة_(يريم)	2223913	0
انشم_(الرجم)	2212322	0
القبيات	201103	0
امرأة_تحت_المراقبة_(فيلم)	1199562	0
خابور_(دجلة)	1239586	0
يوسف_بن_محمد_الجندان	1205517	0
جبل_ربح_(حزم_العدين)	2233593	0
المقادح_(حزم_العدين)	2232246	0
بوشمة	364196	0
لاشين_أبو_شنب	455732	0
فيلكسينوس_يوحنا_دولباني	1063293	0
دائرة_زغوان_الانتخابية	2473283	0
وزير_الثقافة_الأردني	2501323	0
الكفير_(حاصبيا)	537114	0
الشاهلية_(بني_مطر)	2193706	0
تبوك	21275	0
الاتحاد_العام_لمقاولات_المغرب	1456731	0
سودان_(وحيد_قرن_أبيض)	2615855	0
حزب_الحرية	1179084	0
أم_الحميرية	1184317	0
راديو_الشباب_المغرب	2511435	0
سالم_عباس_خدادة	2484768	0
قناة_السومرية_الفضائية	398504	0
