Comuna_Nănești,_Vrancea	72734
Mavrodolu,_Argeș	59883
Piatra,_Maramureș	70067
Abruptul_prahovean_Bucegi	964592
Măineasca,_Ilfov	57887
Iapa,_Maramureș	70030
Comuna_Crucea,_Suceava	73342
Ipotești,_Suceava	933519
Nucșoara_de_Jos,_Prahova	71114
Comuna_Cernat,_Covasna	283673
Paltin,_Brașov	63633
Lista_siturilor_arheologice_din_județul_Arad_-_Ș	1062902
Catedrala_Mitropolitană_din_Timișoara	69920
Vișina,_Dâmbovița	931661
Râul_Jiul_de_Est	185155
Bârza,_Caraș-Severin	64767
Buridava	41290
Cârlogani,_Vâlcea	73879
Comuna_Dâmbovicioara,_Argeș	59755
Drăgșinești,_Timiș	79480
Izbiceni,_Olt	73729
Livezile_(Glodeni),_Dâmbovița	65631
Râul_Frasinilor	795676
Kaluđerovo,_Banatul_de_Sud	129403
Râul_Putreda,_Râmnicul_Sărat	1144965
Gurbediu,_Bihor	62641
Cutremurul_din_1940_(România)	74934
Nucet,_Dâmbovița	930395
Cârăști,_Alba	54720
Valea_Seacă,_Bacău	60672
Muzeul_Național_de_Etnografie_și_Istorie_Naturală_din_Chișinău	361643
Vârșii_Mici,_Alba	55409
Șerbotești,_Vaslui	73104
Zlagna,_Sibiu	129068
Recea,_Bacău	60560
Boz,_Alba	54684
Rezervația_faunistică_Brateș	1052766
Foleștii_de_Jos,_Vâlcea	74159
Pădurea_Studinița	1211939
Gefu,_Galați	65987
Grigoriopol	143834
Rucăreni,_Vrancea	72885
Căbești,_Hunedoara	58615
Dealu_Frumos,_Dâmbovița	65551
Moftinu_Mare,_Satu_Mare	71616
Dealu_Bisericii,_Vâlcea	74062
Bolovani,_Dâmbovița	65470
Biserica_Adormirea_Maicii_Domnului_din_Pădureni	888070
Valea_Borcutului,_Bistrița-Năsăud	63180
Vârful_Coștila,_Munții_Bucegi	103276
Jora_de_Mijloc,_Orhei	144844
Homorodu_de_Mijloc,_Satu_Mare	71582
Mocrea,_Arad	55652
Comuna_Târșolț,_Satu_Mare	291471
Ferice,_Bihor	62615
Conacul_familiei_Lazo	1414121
Mănerău,_Hunedoara	58777
Golul_Alpin_al_Munților_Făgăraș_între_Podragu_-_Suru	950951
Hobița,_Gorj	57207
Gâlcești,_Argeș	59809
Racâș,_Sălaj	72076
Arăneag,_Arad	55505
Chițcani,_Vaslui	72543
Pipera_(stație_de_metrou)	130954
Odrihei,_Mureș	59350
Mărcești,_Bacău	60456
Comuna_Runcu_Salvei,_Bistrița-Năsăud	280417
Castrul_roman_Aizis	548792
Ileana,_Buzău	62210
Valea_Siliștii,_Argeș	60111
Ansamblul_castelului_Ghika_din_Dofteana	1322955
Castrul_roman_de_la_Șinca_Veche	421972
Toporu,_Giurgiu	888921
Peștera_Rac	978037
Suhuluceni,_Telenești	144972
Uliești,_Dâmbovița	931671
Mănăstirea_Popăuți	480463
Cheile_Tătarului,_Munții_Gutâi	203580
Castrul_roman_de_la_Arad	835224
Bungetu,_Dâmbovița	65488
Castrul_roman_Bacaucis	548899
Comuna_Vârfu_Câmpului,_Botoșani	722585
Dogari,_Buzău	62140
Explozia_de_la_Chișinău_(2011)	1161700
Cepești,_Vaslui	72529
Nadăș,_Timiș	67389
Corșoru,_Gorj	57140
Castrul_roman_de_la_Cornuțel	422057
Udați-Mânzu,_Buzău	64520
Strejești,_Olt	943202
Bolduț,_Cluj	55843
Viișoara,_Bistrița-Năsăud	63194
Pajiștea,_Bacău	60492
Lopadea_Veche,_Alba	54982
Comuna_Platonești,_Ialomița	66209
Râul_Mahoș	809439
Aliceni,_Buzău	61871
Chiriacu,_Giurgiu	56852
Comuna_Stâlpeni,_Argeș	60037
Biserica_greco-catolică_din_Giurtelecu_Șimleului	966356
Mogoșoaia,_Ilfov	57893
Izvoarele,_Vrancea	72647
Cornu_Luncii,_Suceava	937264
Țepu_de_Sus,_Galați	66083
Ozd,_Mureș	59359
Mocești,_Prahova	71099
Dumbrăvița,_Iași	52887
Hătuica,_Covasna	56317
Solovăstru,_Mureș	59444
Berbești_(Laloșu),_Vâlcea	73719
Movileanca,_Ialomița	66196
Dimitrie_Cantemir	7708
Scorțeanca,_Buzău	64469
Boldești,_Alba	54675
Slobozia_(Boghicea),_Neamț	70964
Comuna_Filipești,_Bacău	60359
Rebricea,_Vaslui	920882
Comuna_Măguri-Răcătău,_Cluj	55987
Aeroportul_Utilitar_Tuzla	745784
Comuna_Budacu_de_Jos,_Bistrița-Năsăud	280371
Cotmenița,_Argeș	59743
Bătășani,_Vâlcea	73691
Cristești,_Mureș	59166
Muzeul_de_Artă_Orientală	1236755
Râul_Tarcău	181207
Covrigi,_Gorj	57142
Lista_monumentelor_istorice_din_județul_Bacău	868531
Ciomăgești,_Argeș	929691
Iosaș,_Arad	55618
Suseni,_Gorj	57385
Râul_Șchiopeni	1141031
Ghenetea,_Bihor	62628
Frătăuții_Noi,_Suceava	936847
Seaca_(Poboru),_Olt	74108
Scumpia,_Fălești	144741
Balabancea,_Tulcea	72087
Bulgari,_Sălaj	71752
Mihai_Bravu_(stație_de_metrou)	130562
Stănuleasa_(Vitomirești),_Olt	74128
Comuna_Crețeni,_Vâlcea	74017
Râul_Nistora	1337590
Rașcov,_Stînga_Nistrului	144267
Viile,_Constanța	65427
Speriețeni,_Dâmbovița	65762
Gura_Dobrogei,_Constanța	65315
Ulmet,_Buzău	64522
Gâlmeia,_Prahova	70943
Măguricea,_Buzău	62251
Lupoaia,_Vâlcea	74308
Șincai-Fânațe,_Mureș	59462
Comuna_Obârșia-Cloșani,_Mehedinți	70387
Tomșanca,_Argeș	60062
Rezervația_de_liliac_Fântâna_Mare	1130943
Comuna_Bârgăuani,_Neamț	70543
Muzeul_Scriitorilor_Dâmbovițeni	1236635
Valea_Ciorii,_Ialomița	930625
Cetatea_dacică_de_la_Jigodin	1048360
Comuna_Argetoaia,_Dolj	56396
Negoiu,_Hunedoara	58797
Râul_Hemeiuș	770338
Comuna_Mihălășeni,_Botoșani	63344
Comuna_Oporelu,_Olt	73886
Valea_Giogești,_Alba	55369
Colacu,_Dâmbovița	65518
Muzeul_de_Științe_Naturale_din_Roman	1236699
Valea_Cheii,_Vâlcea	74595
