Przemysłów_(województwo_łódzkie)	401827
Parafia_św._Mateusza_Apostoła_i_Ewangelisty_w_Gębicach	1821666
Parafia_św._Mikołaja_Cudotwórcy_w_Topilcu	1684720
Kościół_Narodzenia_NMP_w_Szałszy	2727166
Szóstka_(województwo_lubelskie)	381477
Krelikiejmy	360025
Podlesie_(gmina_Busko-Zdrój)	2845618
Chobie	352812
Strzelce_(powiat_puławski)	414591
Linia_kolejowa_nr_152	1812498
Rezerwat_przyrody_Stawinoga	785141
Wola_Stanisławowska	386806
Paary	372227
Kołobrzeg	32645
Ulica_Norberta_Barlickiego_w_Bielsku-Białej	1729509
Sitkowizna	380578
Szkoła_Podstawowa_nr_40_im._Mieszka_I_w_Poznaniu	2212392
Adamowo_(powiat_sierpecki)	407179
Chełchy_(powiat_ełcki)	408258
Parafia_Matki_Boskiej_Częstochowskiej_w_Domasznie	2859751
Jankowo_Pomorskie_Wąskotorowe	2426113
Dęblin_(stacja_kolejowa)	1198317
Godkowo_(gmina)	224492
Galeria_Pomorska	1919454
Zalew_Nowohucki	954013
Biblioteka_Publiczna_Miasta_i_Gminy_im._Kazimiery_Iłłakowiczówny_w_Trzciance	2167438
Kościół_bł._Jolenty_w_Gnieźnie	1024141
Fameg	1766921
Poręba	201050
Słonowice_(województwo_pomorskie)	403833
Kamienica_przy_ul._Kazimierza_Wielkiego_8_w_Sanoku	2720249
Park_Świętokrzyski_w_Warszawie	1362542
Kałęczyny	361134
Niegolewo	369861
Rokosowo_(wieś_w_województwie_wielkopolskim)	402382
Famet	1074389
Parafia_Świętej_Trójcy_w_Braniewie	2051396
Plac_Marii_Konopnickiej_w_Szydłowcu	1068343
Dmochy-Mrozy	354023
Gronów_(powiat_krośnieński)	409386
Rynek_Solny_(Zamość)	1052007
Nowy_Chwalim	370737
Tuchola_Mała	723192
Maszyce_(województwo_dolnośląskie)	2374679
Książnica_Podlaska	1051760
Kościół_Opatrzności_Bożej_w_Trzebosi	2630010
Jankowice_(powiat_raciborski)	358957
Pomnik_Henryka_Sławika_i_Józsefa_Antalla_seniora_w_Katowicach	3483944
Kopernica	362424
Przybysławice_(powiat_tarnowski)	413339
Ładne	363848
Gogolin	72772
Samsonki	1016611
Ładna	363846
Borzęcice	351018
Kierzkowo_(powiat_gdański)	410588
Lega_(rzeka)	1006660
Śmiechowice_(województwo_opolskie)	51208
Góra_Kalwaria	11111
Odolanów_(stacja_kolejowa)	1765338
Borki_(powiat_sokołowski)	1353005
Fort_V_w_Poznaniu	1894478
Chromiec_(województwo_wielkopolskie)	394548
Kościół_Niepokalanego_Poczęcia_Najświętszej_Maryi_Panny_w_Krakowie_(ul._Kopernika)	981553
Baraki_(powiat_lubelski)	407423
Parafia_Trójcy_Świętej_w_Stęszewie	1657055
Zaliwie-Piegawki	388761
Kałki_(województwo_warmińsko-mazurskie)	397514
Stare_Modzele	382689
Kaplica_św._Materna_we_Wrocławiu	2068688
Jabłowo_(wieś_w_województwie_pomorskim)	358803
Ferdynandów_(powiat_radomszczański)	865712
Błogocice_(województwo_dolnośląskie)	2929067
Konarzyce_(województwo_wielkopolskie)	397895
Rajsko_(Kraków)	449213
Gostudz	684905
Kościół_Matki_Bożej_Królowej_Polski_w_Toruniu	984727
Willa_Szumka	2933420
Koniecki_Małe	361940
Pokrzywno_(Poznań)	202619
Pałac_w_Bronowie_(powiat_górowski)	3469187
Stadion_im._Tadeusza_Ślusarskiego_w_Otwocku	2405492
Stara_Synagoga_w_Zamościu	740410
Cmentarz_parafialny_w_Grajewie	2928747
Kazimierówka_(województwo_mazowieckie)	397670
Katowice_Dąbrówka_Mała	2602501
Krzyż_na_Giewoncie	669411
Feliksów_(powiat_zgierski)	408988
Ośno_Lubuskie_(gmina)	226454
Nogawki	370206
Cmentarz_żydowski_w_Kluczborku	1727973
Dłoń_(przystanek_kolejowy)	2579826
Bobowa	165946
Chylin_(województwo_mazowieckie)	370738
Bobowo	350513
Parafia_Chrystusa_Króla_w_Jeleńczu	2139922
Paulin_(województwo_mazowieckie)	983191
Zespół_Szkół_i_Placówek_Oświatowych_w_Nysie	1935341
Smotryszów	380917
Browar_Pomorski_w_Podgórzu	2602861
Mawry	366151
Folusz_(powiat_rawicki)	3127223
Łódzka_Kolej_Aglomeracyjna	1610949
Lubuski_Oddział_Straży_Granicznej	1667776
Parafia_Bożego_Ciała_w_Busku-Zdroju	1563471
Nowe_Garbowo	370435
Kurzegrzędy	982063
Za_Lasem	1574239
Brzezinka_(powiat_krakowski)	407871
Muzeum_Artylerii_w_Toruniu	1160563
Kościół_św._Walentego_w_Dobrodzieniu	1711975
Wiśniowa_Góra	386373
Janowo_(powiat_grajewski)	409810
Parafia_Matki_Boskiej_Różańcowej_i_św._Stanisława_Biskupa_i_Męczennika_w_Łodzi	716545
Kalembina	361079
Rezerwat_przyrody_Ostoja_bobrów_na_rzece_Pasłęce	1130913
Kaliszanka	1175262
Paprotnia_(powiat_zduńskowolski)	412905
Województwo_zamojskie	10345
Lubachowy	363216
Radgoszcz_(województwo_wielkopolskie)	402192
Morgi_(powiat_sokólski)	412118
Poświętne_(powiat_radomski)	413263
Klotyldzin	969861
Kochanowice_(stacja_kolejowa)	1769605
Kurpie_(województwo_łódzkie)	1472511
Chomętowo_(powiat_świdwiński)	408307
Bogumiłów_(powiat_bełchatowski)	407660
Unieść	1151091
Kasina_Wielka_(przystanek_kolejowy)	1905377
Parafia_Ewangelicko-Metodystyczna_w_Tarnowie	2390522
Zdzieszowice_(gmina)	226775
Kołybiec	361884
Damięty-Narwoty	353918
Poręby_Nowe	373757
Cmentarz_katolicki_św._Józefa_w_Bydgoszczy	1979210
Węgorzyce_(jezioro)	1545007
Stary_Pilczyn	382028
Czeczotki	353517
Goleniów	112047
Parafia_Zesłania_Ducha_Świętego_w_Ząbkach	1778548
Pawęzów_(województwo_małopolskie)	401317
Wzgórze_Berlińskie	3381171
Przytkowice	112404
Pasieka_(powiat_radzyński)	2843700
Wyglądały	387470
Szlachecki_Las	381438
Wymiary_(województwo_warmińsko-mazurskie)	1412933
Pusty_Staw_(Gdańsk)	632074
Balewo_(województwo_pomorskie)	393553
Ponik_(dopływ_Pokrzywnicy)	2219203
Piorunowo	1001017
Daleszyce_(gmina)	202380
Zagrodniki_(wieś_w_województwie_mazowieckim)	388658
Korytków_Mały	362081
Kościół_Wniebowzięcia_Najświętszej_Maryi_Panny_w_Biórkowie_Wielkim	2554061
Łączno_(województwo_zachodniopomorskie)	399504
Cmentarz_wojenny_nr_385_-_Podgórze	2056139
Bazar_(województwo_mazowieckie)	393623
Kłosów_(województwo_zachodniopomorskie)	398356
Słupia_(województwo_pomorskie)	403849
Jezioro_Jezuickie_Małe	3271790
Łozica_(dopływ_Perznicy)	2218171
Dębowce	354739
Grąziowa_(Ukraina)	1341167
Parafia_Matki_Bożej_Częstochowskiej_w_Legnicy	1861988
Słowinko	818532
Gnojno_(powiat_inowrocławski)	409120
Kościół_św._Antoniego_Padewskiego_w_Pludrach	3025106
Kościół_św._Andrzeja_Boboli_w_Gdańsku	3237865
Bystrzyca_(dopływ_Wielopolki)	1149546
Przełęcz_Hyrcza	2531728
Pałac_Chodkiewiczów_w_Warszawie	682528
Most_Dębnicki_w_Krakowie	1200676
Witkowizna	386392
Tarnowiec_(powiat_złotowski)	955703
Parafia_św._Anny_w_Radziłowie	2067801
Dziedzice_(powiat_krapkowicki)	408825
Przywłoczno	640867
Kulesze_(województwo_warmińsko-mazurskie)	398711
Bojszowy_(gmina)	432682
Ciepły_Dół	2855442
Kościół_Matki_Boskiej_Częstochowskiej_i_św._Kazimierza_w_Mońkach	1610233
Kliszów_(województwo_dolnośląskie)	397752
Rzeczki_(województwo_mazowieckie)	402614
Bałdowice	350179
Jurków_(powiat_limanowski)	410040
Żerniki_(powiat_jędrzejowski)	416304
Jaskinia_Miętusia	614583
Wierśnie_(wieś_w_województwie_podlaskim)	386135
Stara_Wola_(mijanka)	1570670
Port_morski_Krynica_Morska	1668138
Bogaczewo_(stacja_kolejowa)	1119899
Danków_A	1208108
Korzeń_(województwo_łódzkie)	397985
Stęszewice	3038450
Uniwersytet_Medyczny_im._Piastów_Śląskich_we_Wrocławiu	341401
Kamieniec_(powiat_jędrzejowski)	3106997
Ratusz_w_Kętrzynie	1371865
Zamek_w_Lublinie	1001608
Kościół_Matki_Bożej_Częstochowskiej_w_Słońsku	2874100
Parafia_św._Szczepana_na_Mokotowie	1925267
Kamienicka_Huta	713502
Kluczewsko	359768
Ratusz_w_Radomiu	1044387
Ogród_Zoologiczny_w_Zamościu	622432
Biblioteka_Materiałów_Orkiestrowych	2710683
Gutków_(województwo_łódzkie)	396701
Kozły_(powiat_białostocki)	1161137
Niesadna	369880
Cmentarz_rzymskokatolicki_w_Przasnyszu	3207302
Pruszki_(województwo_łódzkie)	401807
Grębień	357186
Sosnowiec_Bobrek	1530046
Ciebłowice_Duże	353141
