num	level	id	Art	IW	EOL%	EOL	OL	
Jordan,_Guimaras	36522	0
Mahinog,_Camiguin	3077	0
Boholia_nematostylis	2727259	0
Tinugdan_River_(suba_sa_Pilipinas,_Province_of_Bohol)	3179683	0
Mount_Bontoc_(bungtod_sa_Pilipinas,_Kasadpang_Kabisay-an)	3168620	0
Basbas_Island_(pulo_sa_Pilipinas,_Province_of_Tawi-Tawi)	3170107	0
Bulu_Bohollangi	3263997	0
Spherillo_boholensis	265268	0
Bohol_(pagklaro)	3119418	0
Cortes,_Bohol	2468	0
Loriculus_camiguinensis	348143	0
Metaclisis_rionegroensis	1046623	0
Placer_(kapital_sa_munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_11,87,_long_123,92)	3150005	0
Piper_pinuna-negroense	2531655	0
San_Rafael_(lungsod_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3147740	0
Malbug_River_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,11,_long_123,72)	3179756	0
San_Pascual_(munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_13,07,_long_123,05)	3147791	0
San_Pascual,_Masbate	2346243	0
Sombrero_Island_(pulo_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3146132	0
Lysidice_boholensis	139321	0
Bohol_(pulo)	3168845	0
Panglima_Sugala,_Tawi-Tawi	2990	0
San_Miguel_(munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_10,00,_long_124,32)	3147865	0
Listahan_sa_dakbayan_ug_mga_lungsod_sa_Bohol	16319	0
Synopeas_rionegroensis	1045546	0
Buenavista_(lungsod_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3168328	0
Giporlos,_Eastern_Samar	1708	0
San_Policarpo,_Eastern_Samar	1745	0
Buri_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3167806	0
Parahancornia_negroensis	2706173	0
Tyloxoles_boholicus	1609039	0
Milagros_(kapital_sa_munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,22,_long_123,51)	3154044	0
Tabon_Point_(punta_sa_Pilipinas,_Province_of_Bohol)	3145486	0
Gasan,_Marinduque	2346233	0
Masbate_(pagklaro)	3121648	0
San_Isidro_(kapital_sa_munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,92,_long_123,88)	3148042	0
Nabatasan_River_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,17,_long_123,57)	3153573	0
Pitogo_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3175811	0
Northwest_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,38,_long_123,61)	3152649	0
Mabini_(kapital_sa_munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,86,_long_124,52)	3157200	0
Sapa-Sapa,_Tawi-Tawi	2991	0
Dolores,_Eastern_Samar	1706	0
Simunul,_Tawi-Tawi	2992	0
Talaan_sa_mga_gobernador_sa_Biliran	1716	0
Kalang_Point_(punta_sa_Pilipinas,_Province_of_Tawi-Tawi)	3160128	0
Danao_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,83,_long_123,29)	3175834	0
Garcia_Hernandez,_Bohol	2458	0
Bohol_Sea_(dagat_sa_Pilipinas)	3168841	0
Bohol_Sea	3123053	0
Cataingan,_Masbate	3976	0
Parangan_Island_(pulo_sa_Pilipinas,_Province_of_Tawi-Tawi,_lat_5,08,_long_119,94)	3150902	0
Buenavista_(munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_10,07,_long_124,15)	3168342	0
San_Isidro_(munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,87,_long_123,93)	3148053	0
Northwest_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,65,_long_123,58)	3152648	0
Guimaras	1489	0
Buan_(lungsod_sa_Pilipinas,_Mindanawng_Muslim,_Province_of_Tawi-Tawi)	3168953	0
Esperanza,_Masbate	3977	0
New_Bohol	3152854	0
Placer,_Masbate	4031	0
Buray_River_(suba_sa_Pilipinas,_Province_of_Masbate)	3167847	0
President_Carlos_P._Garcia,_Bohol	2472	0
Biliran_Strait	3169403	0
Tampakan_Point_(punta_sa_Pilipinas,_Province_of_Tawi-Tawi,_lat_5,04,_long_120,10)	3173986	0
Pandanus_biliranensis	1898461	0
Alburquerque,_Bohol	1430	0
Oras,_Eastern_Samar	1742	0
Loay,_Bohol	3120	0
Camiguin_(pulo_sa_Pilipinas)	3166275	0
Lila,_Bohol	3121	0
Alburquerque_(kapital_sa_munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,61,_long_123,96)	3172976	0
Tawi-Tawi_Island_(pulo_sa_Pilipinas,_Province_of_Tawi-Tawi)	3148109	0
Danao,_Bohol	2466	0
San_Francisco_(lungsod_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol)	3148139	0
Arteche,_Eastern_Samar	1686	0
Bare_Hill_(bungtod_sa_Pilipinas)	3170225	0
Nueva_Valencia,_Guimaras	36943	0
Biliran_(pagklaro)	3123112	0
Monreal_(kapital_sa_munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,64,_long_123,66)	3153798	0
Catarman,_Camiguin	3064	0
Mambajao,_Camiguin	3076	0
Ophiorrhiza_camiguinensis	2748117	0
Pilar_Bay_(luuk_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3150346	0
Trinidad,_Bohol	3113	0
Kinampay	40424	0
Monreal,_Masbate	2346239	0
Salcedo,_Eastern_Samar	1743	0
Mount_Camiguin	3166278	0
San_Isidro,_Bohol	2479	0
Masbate_Shoal	3154660	0
Turtle_Islands,_Tawi-Tawi	2996	0
Polycirrus_boholensis	121089	0
Placer_(munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_11,93,_long_123,87)	3150008	0
Masbate_Pass	3154661	0
Salvacion_(lungsod_sa_Pilipinas,_Kasadpang_Kabisay-an,_Province_of_Guimaras)	3148433	0
Tawi-Tawi_Group	3144051	0
Bubuan_Island_(pulo_sa_Pilipinas,_Province_of_Tawi-Tawi)	3168441	0
Maripipi,_Biliran	1538	0
Catmon_Creek_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_11,88,_long_123,93)	3165290	0
Pangpang_Point_(punta_sa_Pilipinas,_Sidlakang_Kabisay-an,_Biliran)	3151187	0
Biliran,_Biliran	1425	0
Neotrichia_negroensis	935705	0
Argyreia_boholensis	2256571	0
Agalmyla_bilirana	2574081	0
Cagayan_de_Tawi-Tawi	3122840	0
Biliran_(kapital_sa_munisipyo)	3169407	0
Danao_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,41,_long_123,72)	3164035	0
Balangiga,_Eastern_Samar	1717	0
Buenavista,_Guimaras	36521	0
Mount_Jaljat	3160551	0
Maydolong,_Eastern_Samar	1740	0
Calape,_Bohol	3131	0
Dauis,_Bohol	2465	0
Clarin,_Bohol	2469	0
Talisay_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,13,_long_123,22)	3144801	0
Tico_Creek_(suba_sa_Pilipinas,_Province_of_Guimaras)	3180784	0
South_Ubian,_Tawi-Tawi	2994	0
Caibiran,_Biliran	1535	0
Pandan_River_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3151383	0
San_Miguel_(kapital_sa_munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,99,_long_124,34)	3147851	0
Llorente,_Eastern_Samar	1724	0
Potot_River_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3149756	0
Catarman_(kapital_sa_munisipyo_sa_Pilipinas,_Amihanang_Mindanao,_Province_of_Camiguin,_lat_9,13,_long_124,68)	3165352	0
Corella,_Bohol	4054	0
Marinduque	2718	0
Santa_Cruz_Point_(punta_sa_Pilipinas,_Mimaropa,_Province_of_Marinduque)	3147618	0
Bonbon_River_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3168699	0
Province_of_Guimaras	3180745	0
San_Lorenzo,_Guimaras	36944	0
Malbug_River_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,07,_long_123,64)	3156090	0
Marinduque_Airport	3154811	0
San_Miguel_(lungsod_sa_Pilipinas,_Kasadpang_Kabisay-an,_Province_of_Guimaras)	3147847	0
San_Jacinto_(kapital_sa_munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,57,_long_123,73)	3148019	0
San_Fernando_(munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,48,_long_123,72)	3148164	0
Sagay,_Camiguin	3075	0
Marinduque_(pulo_sa_Pilipinas)	3154809	0
Naval,_Biliran	1426	0
Immaculate_Heart_of_Mary_Seminary	16321	0
Mandaon,_Masbate	48580	0
San_Miguel,_Bohol	3119	0
Danao_(lungsod_sa_Pilipinas,_Province_of_Bohol,_lat_9,55,_long_123,76)	3164055	0
Tinangnan_River_(suba_sa_Pilipinas,_Province_of_Bohol)	3143530	0
Dimasalang,_Masbate	48579	0
Jipapad,_Eastern_Samar	1720	0
Uson,_Masbate	2346244	0
Catigbian,_Bohol	3128	0
Republika_sa_Bohol	2060	0
San_Fernando,_Masbate	2346241	0
Telitoxicum_negroense	2614836	0
Biliran_River	3169404	0
Protaetia_boholica	1656414	0
Bosho_Boholu_Pan	3109047	0
Getafe,_Bohol	2475	0
Cagayan_de_Tawi-Tawi_(munisipyo_sa_Pilipinas)	3167102	0
Perinereis_camiguina	134038	0
Balud,_Masbate	48438	0
English–Tagalog–Cebuano_Translator	59619	0
Ubay,_Bohol	2477	0
Mount_Bulagua	3168146	0
Poro_Island_(pulo_sa_Pilipinas,_Sidlakang_Kabisay-an,_Biliran)	3149795	0
Bagacay_(lungsod_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_10,15,_long_124,26)	3171630	0
Paralepidonotus_boholensis	131907	0
Jagna,_Bohol	2455	0
Maslog,_Eastern_Samar	1739	0
Catmon_Creek_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,25,_long_123,54)	3179767	0
Docleomorpha_boholica	963006	0
Bagacay_(lungsod_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,87,_long_123,92)	3171631	0
Anda,_Bohol	2457	0
Baleno,_Masbate	48149	0
Marinduque_(pagklaro)	3121657	0
Talibon,_Bohol	3114	0
Alburquerque_(munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,63,_long_123,96)	3172978	0
Inabanga,_Bohol	2454	0
Bohol_Island_(pulo_sa_Pilipinas)	3168198	0
Sagbayan,_Bohol	2478	0
Mount_Pandan_(bungtod_sa_Pilipinas,_Kasadpang_Kabisay-an)	3151429	0
Balilihan,_Bohol	3123	0
Vaccinium_camiguinense	2204171	0
Quinapondan,_Eastern_Samar	1718	0
Batuan_(munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,38,_long_123,75)	3169867	0
Sierra_Bullones,_Bohol	3117	0
Alicia_(munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,90,_long_124,43)	3172910	0
Carmen_(kapital_sa_munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,82,_long_124,20)	3165581	0
Tampakan_Point_(punta_sa_Pilipinas,_Province_of_Tawi-Tawi,_lat_4,92,_long_119,80)	3173863	0
Batuan_(kapital_sa_munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,42,_long_123,78)	3169865	0
Guindulman,_Bohol	2452	0
Buenavista,_Bohol	3127	0
Ipil_River_(suba_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol)	3160728	0
Batuan,_Bohol	3122	0
Lawaan,_Eastern_Samar	1721	0
Claveria_(munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,87,_long_123,25)	3164955	0
Taft,_Eastern_Samar	1747	0
Culaba,_Biliran	1536	0
Matagbac_River_(suba_sa_Pilipinas,_Province_of_Masbate)	3154549	0
Talisay_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,46,_long_123,68)	3144800	0
Siphonosoma_boholense	63601	0
Cyathea_biliranensis	2663426	0
Tubigon,_Bohol	3115	0
Bantigui_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3170376	0
Masbate_(kapital_sa_munisipyo)	3154664	0
Palanas,_Masbate	2346240	0
Tawi-Tawi	1511	0
Mangrove_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3155392	0
Milagros,_Masbate	2346237	0
Torrijos_(kapital_sa_munisipyo_sa_Pilipinas,_Mimaropa,_Province_of_Marinduque,_lat_13,32,_long_122,08)	3143219	0
Baclayon,_Bohol	3124	0
Buenavista_(lungsod_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,84,_long_124,22)	3168335	0
Catmon_Creek_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,02,_long_123,95)	3165289	0
San_Pascual_(kapital_sa_munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_13,13,_long_122,98)	3147788	0
Tandubas,_Tawi-Tawi	2995	0
Mabini,_Bohol	2453	0
Perinereis_camiguinoides	134041	0
Loboc,_Bohol	4055	0
Dapdap_Point_(punta_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3163949	0
Biliran_(munisipyo)	3182657	0
Can-avid,_Eastern_Samar	1705	0
Nusa_Island_(pulo_sa_Pilipinas,_Mindanawng_Muslim,_Province_of_Tawi-Tawi)	3152595	0
Bilar,_Bohol	3126	0
Baluarte_Point_(punta_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol)	3170798	0
Carmen_(munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,87,_long_124,20)	3165587	0
Valencia_(munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,67,_long_124,28)	3142397	0
Metro_Iloilo-Guimaras	40933	0
Parangan_Island_(pulo_sa_Pilipinas,_Province_of_Tawi-Tawi,_lat_5,50,_long_120,57)	3150901	0
Batuan_(kapital_sa_munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,78,_long_124,15)	3169866	0
Guinsiliban,_Camiguin	3074	0
Sitangkai,_Tawi-Tawi	2993	0
Biliran_(lalawigan)	3169408	0
Sulat,_Eastern_Samar	1746	0
Tawi-Tawi_Island	3120527	0
Bagacay_River_(suba_nga_anhianhi_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3171603	0
Union_(lungsod_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol)	3142507	0
English–Visayan_Cebuano_Dictionary	52053	0
Ctenitis_boholensis	2632514	0
Sciades_masbatensis	1532107	0
Biliran	1424	0
Batuan,_Masbate	48439	0
Tamblot	19476	0
Santa_Cruz_(munisipyo_sa_Pilipinas,_Mimaropa,_Province_of_Marinduque,_lat_13,47,_long_122,02)	3147651	0
Santa_Cruz_(kapital_sa_munisipyo_sa_Pilipinas,_Mimaropa,_Province_of_Marinduque,_lat_13,48,_long_122,03)	3147640	0
Cawayan_River_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_11,93,_long_123,77)	3165211	0
Panglao,_Bohol	4057	0
University_of_Bohol	55649	0
Balangkayan,_Eastern_Samar	1703	0
Sibunag,_Guimaras	36945	0
Tampakan_Point_(punta_sa_Pilipinas,_Province_of_Tawi-Tawi,_lat_4,82,_long_119,82)	3144550	0
Osmoxylon_camiguinense	2312493	0
Bohol_Strait	3165080	0
Conical_Peak_(bukid_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3164716	0
Camiguin	1512	0
Camiguin_Volcano	3166271	0
Catadman_Point_(punta_sa_Pilipinas,_Province_of_Bohol)	3165406	0
Hernani,_Eastern_Samar	1719	0
Batuan_(munisipyo_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol,_lat_9,80,_long_124,12)	3169868	0
San_Jacinto_(munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,55,_long_123,70)	3148021	0
Sagay_(kapital_sa_munisipyo_sa_Pilipinas,_Amihanang_Mindanao,_Province_of_Camiguin,_lat_9,11,_long_124,72)	3148680	0
Cebuano_Creek	3165086	0
Mount_Tigbi	3143740	0
Languyan,_Tawi-Tawi	2988	0
Peltoperlopsis_cebuano	872595	0
Stenodyneriellus_boholensis	1087233	0
Tetas_de_Guimaras	3161939	0
Mount_Balacbacan	3171253	0
Torrijos,_Marinduque	2346236	0
San_Fernando_(kapital_sa_munisipyo_sa_Pilipinas,_Bicol,_Province_of_Masbate,_lat_12,48,_long_123,76)	3148157	0
Candijay,_Bohol	3130	0
Masbate_(pulo)	3154665	0
Maribojoc,_Bohol	4056	0
Santa_Cruz_River_(suba_sa_Pilipinas,_Bicol,_Province_of_Masbate)	3147615	0
Buenavista_(kapital_sa_munisipyo_sa_Pilipinas,_Mimaropa,_Province_of_Marinduque,_lat_13,26,_long_121,94)	3168327	0
Catarman_(munisipyo_sa_Pilipinas,_Amihanang_Mindanao,_Province_of_Camiguin,_lat_9,15,_long_124,67)	3165355	0
Banban_River_(suba_sa_Pilipinas,_Central_Visayas,_Province_of_Bohol)	3179685	0
Torrijos_(munisipyo_sa_Pilipinas,_Mimaropa,_Province_of_Marinduque,_lat_13,32,_long_122,05)	3143220	0
